case_id,teacher_success,teacher_hit_round,teacher_budget_used,teacher_teacher_match_rate,teacher_termination_reason,current_success,current_hit_round,current_budget_used,current_teacher_match_rate,current_termination_reason,mixed_success,mixed_hit_round,mixed_budget_used,mixed_teacher_match_rate,mixed_termination_reason,panel,teacher_win,current_win,mixed_win,common_wins,mixed_only_wins,teacher_only_wins,current_only_wins,teacher_mixed_common_wins,teacher_current_common_wins,row_type,teacher_win_rate,current_win_rate,mixed_win_rate,mixed_better_than_current_cases,current_better_than_mixed_cases
val:scenario464:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario465:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario466:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario467:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.5,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario468:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,0.8,source_hit,1.0,10.0,30.0,0.8,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario469:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario470:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario471:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario472:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario473:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario474:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario475:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario476:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario477:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario478:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.8333333333333334,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario479:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario480:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario481:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario482:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario483:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario484:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario485:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario486:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,0.6666666666666666,source_hit,1.0,9.0,27.0,0.7777777777777778,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario487:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario488:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario489:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario490:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario491:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario492:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario493:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario494:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario495:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario496:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario497:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario498:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario499:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario500:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario501:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario502:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario503:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario504:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario505:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario506:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario507:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,0.9,source_hit,1.0,10.0,30.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario508:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario509:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario510:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario511:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario512:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario513:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario514:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario515:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.9,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario516:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario517:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario518:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario519:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario520:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario521:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario522:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.8333333333333334,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario523:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario524:part0,1.0,8.0,24.0,1.0,source_hit,1.0,9.0,27.0,0.7777777777777778,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario525:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.7,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario526:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario527:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario528:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario529:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario530:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario531:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario532:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario533:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario534:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario535:part0,1.0,6.0,18.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario536:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario537:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario538:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario539:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario540:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario541:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario542:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.9,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario543:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario544:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario545:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario546:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario547:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario548:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario549:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario550:part0,0.0,,19.0,1.0,teacher_no_action,0.0,,19.0,1.0,teacher_no_action,0.0,,19.0,1.0,teacher_no_action,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario551:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario552:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario553:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario554:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario555:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario556:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario557:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario558:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario559:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario560:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario561:part0,1.0,5.0,15.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario562:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario563:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario564:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario565:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario566:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario567:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario568:part0,1.0,2.0,4.0,1.0,source_hit,1.0,2.0,4.0,1.0,source_hit,1.0,2.0,4.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario569:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario570:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.5,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario571:part0,1.0,1.0,2.0,1.0,source_hit,1.0,1.0,2.0,1.0,source_hit,1.0,1.0,2.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario572:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario573:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario574:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario575:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario576:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario577:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario578:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario579:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.5,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario580:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario581:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario582:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario583:part0,1.0,4.0,12.0,1.0,source_hit,1.0,3.0,9.0,0.6666666666666666,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario584:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario585:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario586:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario587:part0,0.0,,30.0,1.0,budget_exhausted,1.0,9.0,27.0,0.8888888888888888,source_hit,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,1.0,0.0,0,0,0,1,0,0,case,,,,,
val:scenario588:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
